match_id,opponent_move,response,opp_landing_zone,resp_player_zone,score_A_before,score_B_before,rally_length_so_far,resp_aroundhead,resp_backhand,freq_feature,winrate_feature,n_samples_seen,won_rally
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,clear,mid,mid,3,4,56,False,False,0.28032786885245903,0.44743738484659834,1881.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,clear,clear,back,back,3,4,57,False,False,0.31314741035856575,0.4931430058659833,1179.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,clear,clear,back,back,3,4,58,False,False,0.31314741035856575,0.4931430058659833,1179.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,clear,drop,back,back,3,4,59,False,False,0.2695883134130146,0.5153521834990137,1015.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,mid,back,3,4,60,False,False,0.5562800274536719,0.4646959791110447,1621.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,front,front,3,4,61,False,True,0.3235123367198839,0.4810412026005811,2229.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,front,front,3,4,62,False,False,0.5415094339622641,0.4937150183223983,3731.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,drop,back,back,3,4,63,False,False,0.2399403874813711,0.4968254041040926,1610.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,back,back,3,4,64,False,False,0.5562800274536719,0.4646959791110447,1621.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,front,front,3,4,65,False,False,0.3235123367198839,0.4810412026005811,2229.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,rush,front,front,3,4,66,False,True,0.021335268505079826,0.7682497446648391,147.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,back-court drive,front,front,4,5,2,False,False,0.038152011922503726,0.4514438437976034,256.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,back-court drive,return net,mid,back,4,5,3,False,True,0.6410714285714286,0.5214142475171887,359.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,lob,front,front,4,5,4,False,False,0.3176380758462713,0.4490413469325984,1248.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,back,back,4,5,5,False,False,0.2539493293591654,0.5324847479168996,1704.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,smash,return net,back,back,4,5,6,False,True,0.854552780016116,0.46910602781977806,2121.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,rush,front,front,4,5,7,False,False,0.05828455077627895,0.6481115621961956,229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,rush,return net,back,back,4,5,8,False,False,0.4017094017094017,0.35179957657021876,94.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,rush,back,back,4,5,9,False,True,0.05828455077627895,0.6481115621961956,229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,5,5,2,False,False,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,drop,mid,front,5,5,3,False,False,0.2399403874813711,0.4968254041040926,1610.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,back,back,5,5,4,False,False,0.5562800274536719,0.4646959791110447,1621.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,front,back,5,5,5,False,True,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,5,5,6,False,False,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,wrist smash,back,back,5,5,7,False,False,0.13576751117734726,0.5208869132496226,911.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,net shot,back,back,5,5,8,False,True,0.020195838433292534,0.4614825581395349,33.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,front,back,5,5,9,False,False,0.5415094339622641,0.4937150183223983,3731.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,wrist smash,mid,back,5,5,10,False,False,0.13576751117734726,0.5208869132496226,911.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,return net,back,back,5,5,11,False,True,0.7760097919216646,0.4677717558773949,1268.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,back,back,5,5,12,False,False,0.40010180707559173,0.4682666800100011,1572.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,5,5,13,False,False,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,5,5,14,False,True,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,clear,back,back,5,5,15,False,False,0.28032786885245903,0.44743738484659834,1881.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,clear,passive drop,mid,mid,5,5,16,False,False,0.050199203187251,0.4157487696273729,189.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,passive drop,net shot,front,mid,5,5,17,False,True,0.45278137128072443,0.5381417356323875,350.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,5,5,18,False,True,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,mid,back,5,5,19,False,False,0.2539493293591654,0.5324847479168996,1704.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,drop,mid,front,5,6,2,False,False,0.2399403874813711,0.4968254041040926,1610.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,back,back,5,6,3,False,False,0.5562800274536719,0.4646959791110447,1621.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,front,front,5,6,4,False,True,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,clear,mid,back,5,6,5,False,False,0.28032786885245903,0.44743738484659834,1881.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,clear,drop,back,back,5,6,6,False,False,0.2695883134130146,0.5153521834990137,1015.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,mid,back,5,6,7,False,True,0.5562800274536719,0.4646959791110447,1621.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,front,front,5,6,8,False,False,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,back,back,5,6,9,False,False,0.2539493293591654,0.5324847479168996,1704.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,smash,return net,back,back,5,6,10,False,False,0.854552780016116,0.46910602781977806,2121.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,back,back,5,6,11,False,True,0.40010180707559173,0.4682666800100011,1572.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,front,front,5,6,12,False,True,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,mid,front,5,6,13,False,False,0.2539493293591654,0.5324847479168996,1704.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,smash,return net,mid,back,5,6,14,False,True,0.854552780016116,0.46910602781977806,2121.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,mid,back,5,6,15,False,False,0.40010180707559173,0.4682666800100011,1572.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,push,back,back,5,6,16,False,False,0.09071117561683599,0.5054007166182874,625.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,push,wrist smash,mid,back,5,6,17,False,True,0.0945089757127772,0.5160817121893336,179.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,return net,mid,back,5,6,18,False,False,0.7760097919216646,0.4677717558773949,1268.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,push,drive,back,back,5,7,2,False,False,0.05860612460401267,0.5247607314661169,111.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drive,defensive drive,back,back,5,7,3,False,False,0.041353383458646614,0.49009347693558214,22.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,6,7,2,False,False,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,back,back,6,8,2,False,False,0.2539493293591654,0.5324847479168996,1704.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,smash,return net,mid,back,6,8,3,False,False,0.854552780016116,0.46910602781977806,2121.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,front,mid,6,8,4,False,True,0.40010180707559173,0.4682666800100011,1572.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,6,8,5,False,True,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,6,8,6,False,False,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,7,8,2,False,False,0.3235123367198839,0.4810412026005811,2229.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,7,8,3,False,False,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,7,8,4,False,True,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,back,back,7,8,5,False,False,0.2539493293591654,0.5324847479168996,1704.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,smash,return net,back,back,7,8,6,False,True,0.854552780016116,0.46910602781977806,2121.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,back,back,7,8,7,False,True,0.40010180707559173,0.4682666800100011,1572.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,7,8,8,False,False,0.3235123367198839,0.4810412026005811,2229.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,7,8,9,False,False,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,7,8,10,False,True,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,drop,back,back,7,8,11,False,False,0.2399403874813711,0.4968254041040926,1610.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,mid,mid,7,8,12,False,True,0.5562800274536719,0.4646959791110447,1621.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,front,front,7,8,13,False,False,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,push,front,front,7,8,14,False,True,0.09071117561683599,0.5054007166182874,625.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,push,back-court drive,mid,back,7,8,15,False,False,0.12882787750791974,0.4637832129912383,244.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,back-court drive,return net,mid,back,7,8,16,False,True,0.6410714285714286,0.5214142475171887,359.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,lob,back,back,7,8,17,False,False,0.3176380758462713,0.4490413469325984,1248.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,wrist smash,mid,back,7,8,18,False,False,0.13576751117734726,0.5208869132496226,911.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,return net,mid,back,7,8,19,False,False,0.7760097919216646,0.4677717558773949,1268.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,front,back,7,8,20,False,True,0.40010180707559173,0.4682666800100011,1572.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,7,8,21,False,True,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,front,back,7,8,22,False,False,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,wrist smash,back,back,7,8,23,False,False,0.13576751117734726,0.5208869132496226,911.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,return net,mid,back,7,8,24,False,False,0.7760097919216646,0.4677717558773949,1268.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,clear,mid,mid,8,8,2,False,False,0.28032786885245903,0.44743738484659834,1881.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,clear,drop,mid,mid,8,8,3,False,True,0.2695883134130146,0.5153521834990137,1015.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,back,back,8,8,4,False,True,0.5562800274536719,0.4646959791110447,1621.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,8,8,5,False,True,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,back,back,8,8,6,False,False,0.2539493293591654,0.5324847479168996,1704.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,smash,return net,back,back,8,8,7,False,True,0.854552780016116,0.46910602781977806,2121.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,back,back,8,8,8,False,False,0.40010180707559173,0.4682666800100011,1572.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,push,front,front,8,8,9,False,True,0.09071117561683599,0.5054007166182874,625.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,9,8,2,False,False,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,9,8,3,False,True,0.3235123367198839,0.4810412026005811,2229.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,9,8,4,False,False,0.5415094339622641,0.4937150183223983,3731.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,drop,back,front,9,8,5,False,False,0.2399403874813711,0.4968254041040926,1610.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,back,back,9,8,6,False,True,0.5562800274536719,0.4646959791110447,1621.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,9,8,7,False,False,0.3235123367198839,0.4810412026005811,2229.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,9,8,8,False,True,0.5415094339622641,0.4937150183223983,3731.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,back,back,9,8,9,False,False,0.2539493293591654,0.5324847479168996,1704.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,smash,defensive lob,back,back,9,8,10,False,True,0.06567284448025786,0.42140716529801087,163.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,defensive lob,wrist smash,back,back,9,8,11,False,False,0.18161434977578475,0.5951980568011958,81.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,return net,back,back,9,8,12,False,True,0.7760097919216646,0.4677717558773949,1268.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,back,back,9,8,13,False,True,0.40010180707559173,0.4682666800100011,1572.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,front,back,9,8,14,False,True,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,front,front,9,8,15,False,False,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,drop,mid,back,9,8,16,False,False,0.2399403874813711,0.4968254041040926,1610.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,mid,back,9,8,17,False,False,0.5562800274536719,0.4646959791110447,1621.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,push,front,back,9,8,18,False,False,0.09071117561683599,0.5054007166182874,625.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,push,drive,mid,back,9,8,19,False,True,0.05860612460401267,0.5247607314661169,111.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drive,return net,back,back,9,8,20,False,True,0.35902255639097747,0.4860847507117308,191.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,back,back,9,8,21,False,False,0.40010180707559173,0.4682666800100011,1572.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,front,back,9,8,22,False,True,0.5415094339622641,0.4937150183223983,3731.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,clear,mid,back,9,8,23,False,False,0.28032786885245903,0.44743738484659834,1881.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,clear,wrist smash,back,back,9,8,24,False,False,0.1402390438247012,0.5337251362872634,528.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,defensive drive,mid,back,9,8,25,False,False,0.08567931456548347,0.5364591147786947,140.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,defensive drive,drive,back,back,9,8,26,False,True,0.10089020771513353,0.40701265669472536,34.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drive,defensive lob,back,back,9,8,27,False,True,0.08082706766917293,0.5023010111485611,43.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,9,9,2,False,False,0.3235123367198839,0.4810412026005811,2229.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,9,9,3,False,False,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,9,9,4,False,True,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,back,back,9,9,5,False,False,0.2539493293591654,0.5324847479168996,1704.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,smash,return net,mid,back,9,9,6,False,False,0.854552780016116,0.46910602781977806,2121.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,lob,front,back,9,9,7,False,True,0.3176380758462713,0.4490413469325984,1248.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,wrist smash,back,back,9,9,8,False,False,0.13576751117734726,0.5208869132496226,911.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,return net,back,back,9,9,9,False,True,0.7760097919216646,0.4677717558773949,1268.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,back,back,9,9,10,False,False,0.40010180707559173,0.4682666800100011,1572.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,rush,back,back,9,9,11,False,False,0.021335268505079826,0.7682497446648391,147.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,9,10,2,False,False,0.5415094339622641,0.4937150183223983,3731.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,smash,mid,mid,9,10,3,False,False,0.2539493293591654,0.5324847479168996,1704.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,smash,defensive lob,mid,back,9,10,4,False,True,0.06567284448025786,0.42140716529801087,163.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,defensive lob,wrist smash,back,back,9,10,5,False,False,0.18161434977578475,0.5951980568011958,81.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,return net,mid,back,9,10,6,False,True,0.7760097919216646,0.4677717558773949,1268.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,net shot,front,back,9,10,7,False,False,0.40010180707559173,0.4682666800100011,1572.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,push,front,front,9,10,8,False,True,0.09071117561683599,0.5054007166182874,625.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,push,wrist smash,back,back,9,10,9,False,False,0.0945089757127772,0.5160817121893336,179.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,return net,back,back,9,10,10,False,False,0.7760097919216646,0.4677717558773949,1268.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,return net,lob,front,back,9,10,11,False,True,0.3176380758462713,0.4490413469325984,1248.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,drop,back,back,9,10,12,False,False,0.2399403874813711,0.4968254041040926,1610.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,front,back,9,10,13,False,True,0.5562800274536719,0.4646959791110447,1621.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,rush,front,front,9,10,14,False,False,0.021335268505079826,0.7682497446648391,147.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,rush,defensive lob,mid,back,9,10,15,False,True,0.26495726495726496,0.42007992007992007,62.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,defensive lob,smash,back,back,9,10,16,False,False,0.3004484304932735,0.6183826406235893,134.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,back,back,9,11,2,False,True,0.3235123367198839,0.4810412026005811,2229.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,back,back,9,11,3,False,False,0.5415094339622641,0.4937150183223983,3731.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,wrist smash,back,back,9,11,4,False,True,0.13576751117734726,0.5208869132496226,911.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,wrist smash,defensive drive,back,back,9,11,5,False,False,0.08567931456548347,0.5364591147786947,140.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,net shot,front,back,10,11,2,False,True,0.3235123367198839,0.4810412026005811,2229.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,net shot,lob,front,front,10,11,3,False,False,0.5415094339622641,0.4937150183223983,3731.0,1
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,lob,drop,back,back,10,11,4,False,False,0.2399403874813711,0.4968254041040926,1610.0,0
Lakshya_SEN_LEE_Zii_Jia_All_England_Open_2022_SemiFinals|set3.csv,drop,net shot,back,back,10,11,5,False,True,0.5562800274536719,0.4646959791110447,1621.0,1
